symbol,ltp,level,which,level_c,level_d,mcap_cr,level_52,pct,gap,score,max_score,failing,eligible,bucket,px,atr_pct,turnover_cr,ret_12m,ret_3m,ret_1m,dist_50dma,dist_200dma,dma200_slope,base_tight,base_depth_pct,spike_level,screened_ok,pre_score,pre_passed,pre_max,btst_ready,gate_failed,brk_score
KALAMANDIR,86.96,123.74,C+D,123.74,123.74,1292.31,223.03,-29.723614029416524,29.723614029416524,2,8,"c04,c05,c06,c07,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
PAKKA,71.86,102.26,C+D,102.26,102.26,323.36,184.0,-29.72814394680227,29.72814394680227,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
UNIVAFOODS,9.03,12.86,C,12.86,13.53,12.93,14.24,-29.782270606531885,29.782270606531885,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DRCSYSTEMS,12.98,18.5,C+D,18.5,18.5,179.53,23.68,-29.83783783783783,29.83783783783783,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
AGARIND,514.2,732.95,C,732.95,744.95,770.65,1006.0,-29.845146326488848,29.845146326488848,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KALPATARU,287.2,409.8,C+D,409.8,409.8,5692.44,429.3,-29.917032698877506,29.917032698877506,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
USK,21.65,30.9,C+D,30.9,30.9,110.64,37.8,-29.93527508090615,29.93527508090615,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
AURIONPRO,730.0,1042.55,C+D,1042.55,1042.55,3956.53,1507.0,-29.979377487890268,29.979377487890268,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
VIKASECO,1.12,1.6,C,1.6,1.66,156.88,2.25,-30.0,30.0,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
OSWALSEEDS,10.49,14.99,C+D,14.99,14.99,96.29,20.28,-30.020013342228154,30.020013342228154,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
JPOLYINVST,1040.7,1487.7,C+D,1487.7,1487.7,1114.19,1487.7,-30.04638031861262,30.04638031861262,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
AGRITECH,108.31,154.88,C+D,154.88,154.88,62.69,187.19,-30.068440082644628,30.068440082644628,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
REMSONSIND,88.71,127.0,C+D,127.0,127.0,312.98,152.45,-30.149606299212607,30.149606299212607,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
AJOONI,3.84,5.5,C+D,5.5,5.5,67.0,5.94,-30.181818181818183,30.181818181818183,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
VPRPL,37.11,53.2,C+D,53.2,53.2,462.69,163.37,-30.244360902255647,30.244360902255647,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ABMINTLLTD,43.8,62.85,C+D,62.85,62.85,41.54,62.85,-30.310262529832944,30.310262529832944,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
PENINLAND,15.8,22.68,C+D,22.68,22.68,537.57,39.9,-30.335097001763668,30.335097001763668,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
PNC,19.47,27.95,C,27.95,30.49,27.9,40.64,-30.33989266547406,30.33989266547406,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
RAYMONDLSL,728.55,1047.6,C,1047.6,1081.0,4503.39,1350.0,-30.455326460481096,30.455326460481096,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
MBEL,267.7,385.0,C,385.0,387.0,1673.65,535.9,-30.46753246753247,30.46753246753247,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
AIRAN,15.07,21.68,C+D,21.68,21.68,187.4,29.21,-30.488929889298888,30.488929889298888,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ARENTERP,36.74,52.9,C+D,52.9,52.9,11.76,60.79,-30.548204158790167,30.548204158790167,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BAJAJINDEF,231.25,333.0,C+D,333.0,333.0,746.05,442.6,-30.555555555555557,30.555555555555557,2,8,"c04,c05,c06,c07,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BAGFILMS,4.36,6.28,C+D,6.28,6.28,89.73,8.0,-30.573248407643312,30.573248407643312,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
NIPPOBATRY,325.4,469.0,C+D,469.0,469.0,245.51,505.9,-30.618336886993607,30.618336886993607,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
CELLO,360.15,519.25,C,519.25,525.0,8177.49,673.8,-30.64034665382764,30.64034665382764,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
OSWALAGRO,38.84,56.0,C+D,56.0,56.0,516.5,83.44,-30.64285714285714,30.64285714285714,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
AVONMORE,11.09,15.99,C+D,15.99,15.99,306.96,23.9,-30.64415259537211,30.64415259537211,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
INDOWIND,9.0,13.0,C+D,13.0,13.0,145.77,18.94,-30.76923076923077,30.76923076923077,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
RAMCOSYS,669.75,967.5,C+D,967.5,967.5,2507.38,967.5,-30.775193798449614,30.775193798449614,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
FORCEMOT,18300.0,26450.0,C+D,26450.0,26450.0,24513.86,26450.0,-30.812854442344044,30.812854442344044,5,8,"c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
JINDALPHOT,1059.9,1532.0,C+D,1532.0,1532.0,1092.01,1616.6,-30.815926892950387,30.815926892950387,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
GVPIL,749.3,1084.0,C+D,1084.0,1084.0,5022.18,1084.0,-30.876383763837644,30.876383763837644,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
LATENTVIEW,297.8,430.9,C,430.9,484.7,6187.06,517.5,-30.888837317242974,30.888837317242974,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
MFML,18.82,27.25,C+D,27.25,27.25,20.39,36.99,-30.935779816513758,30.935779816513758,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
FOODSIN,53.49,77.45,C+D,77.45,77.45,386.95,102.4,-30.93608779857973,30.93608779857973,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BALAJITELE,90.43,131.0,C+D,131.0,131.0,1101.03,141.32,-30.969465648854953,30.969465648854953,3,8,"c04,c05,c06,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
CROWN,109.44,158.6,C+D,158.6,158.6,128.29,191.0,-30.996216897856243,30.996216897856243,3,8,"c04,c05,c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
OSWALGREEN,21.72,31.5,C+D,31.5,31.5,562.08,43.79,-31.04761904761905,31.04761904761905,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
RAJOOENG,51.5,74.75,C+D,74.75,74.75,1027.11,109.5,-31.103678929765888,31.103678929765888,3,8,"c04,c05,c06,c07,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
NOVAAGRI,24.32,35.31,C,35.31,36.45,264.48,53.74,-31.124327386009632,31.124327386009632,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
JHS,7.92,11.5,C,11.5,12.0,69.29,13.9,-31.130434782608695,31.130434782608695,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ICDSLTD,41.15,59.88,C+D,59.88,59.88,55.7,62.32,-31.279225116900474,31.279225116900474,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
AGIIL,298.45,434.4,C+D,434.4,434.4,3778.87,434.4,-31.29604051565377,31.29604051565377,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
ORTINGLOBE,14.63,21.3,C+D,21.3,21.3,12.33,21.3,-31.314553990610328,31.314553990610328,3,8,"c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BBOX,757.55,1103.0,C+D,1103.0,1103.0,12987.98,1103.0,-31.319129646418865,31.319129646418865,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
JAIPURKURT,29.33,42.74,C+D,42.74,42.74,56.31,42.8,-31.375760411792243,31.375760411792243,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
WANBURY,246.15,358.85,C+D,358.85,358.85,758.77,358.85,-31.405879894106175,31.405879894106175,5,8,"c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SGL,9.87,14.4,C+D,14.4,14.4,26.82,20.79,-31.45833333333334,31.45833333333334,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SASKEN,1902.9,2780.2,C+D,2780.2,2780.2,2898.61,2780.2,-31.5552837925329,31.5552837925329,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
NORBTEAEXP,66.93,97.8,C+D,97.8,97.8,95.09,99.35,-31.564417177914102,31.564417177914102,2,8,"c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
INTENTECH,79.95,116.9,C,116.9,119.02,191.55,149.9,-31.608212147134303,31.608212147134303,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DIGIDRIVE,17.3,25.3,C,25.3,25.4,68.52,34.37,-31.620553359683797,31.620553359683797,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DISHTV,2.83,4.14,C+D,4.14,4.14,557.88,5.99,-31.642512077294676,31.642512077294676,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
LUXIND,1244.9,1823.35,C+D,1823.35,1823.35,3786.66,1823.35,-31.7245729015274,31.7245729015274,5,8,"c04,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
SSDL,53.87,78.99,C+D,78.99,78.99,213.84,98.0,-31.801493859982276,31.801493859982276,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BOHRAIND,14.96,21.94,C+D,21.94,21.94,30.12,35.58,-31.814038286235185,31.814038286235185,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
OSWALPUMPS,306.3,449.4,C+D,449.4,449.4,3350.16,888.4,-31.84245660881174,31.84245660881174,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
SAFARI,1503.6,2207.0,C+D,2207.0,2207.0,7372.11,2507.1,-31.87131853194382,31.87131853194382,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
ASIANTILES,53.84,79.06,C+D,79.06,79.06,1611.89,79.06,-31.899822919301794,31.899822919301794,3,8,"c04,c05,c06,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
GODAVARIB,240.1,353.0,C+D,353.0,353.0,1243.79,353.0,-31.98300283286119,31.98300283286119,4,8,"c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
PRUDMOULI,13.24,19.49,C,19.49,19.8,40.83,42.49,-32.06772703950743,32.06772703950743,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DNAMEDIA,2.7,3.98,C,3.98,4.12,32.07,5.44,-32.1608040201005,32.1608040201005,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
RATNAMANI,2269.1,3345.0,C+D,3345.0,3345.0,15889.86,3345.0,-32.1644245142003,32.1644245142003,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
XPROINDIA,1068.1,1574.8,C+D,1574.8,1574.8,2458.8,1574.8,-32.1755143510287,32.1755143510287,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
VIVIANA,703.8,1038.0,C+D,1038.0,1038.0,672.46,1162.5,-32.19653179190752,32.19653179190752,3,8,"c05,c06,c07,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KIRLPNU,1486.6,2197.1,C+D,2197.1,2197.1,9633.47,2197.1,-32.3380820172045,32.3380820172045,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
DBSTOCKBRO,32.81,48.5,C+D,48.5,48.5,108.38,48.5,-32.350515463917525,32.350515463917525,4,8,"c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SUPREME,43.53,64.45,C,64.45,68.4,191.56,97.84,-32.459270752521334,32.459270752521334,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
INFOBEAN,162.92,241.33,C+D,241.33,241.33,1584.56,257.5,-32.490780259395855,32.490780259395855,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
AAKASH,9.04,13.4,C+D,13.4,13.4,89.75,13.4,-32.53731343283583,32.53731343283583,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ISHANCH,48.56,71.99,C+D,71.99,71.99,126.87,83.37,-32.54618697041255,32.54618697041255,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ORIENTALTL,5.18,7.69,C,7.69,8.35,38.37,11.99,-32.63979193758128,32.63979193758128,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
NAVKARURB,0.99,1.47,C+D,1.47,1.47,112.21,2.93,-32.6530612244898,32.6530612244898,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
PEARLPOLY,16.35,24.3,C+D,24.3,24.3,28.0,35.02,-32.716049382716044,32.716049382716044,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
LATTEYS,20.07,29.86,C+D,29.86,29.86,116.31,37.0,-32.78633623576691,32.78633623576691,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
GLOBALE,10.35,15.4,C+D,15.4,15.4,11.04,15.4,-32.7922077922078,32.7922077922078,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KPEL,291.6,434.0,C+D,434.0,434.0,2013.0,463.25,-32.81105990783409,32.81105990783409,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
SKMEGGPROD,249.77,372.0,C+D,372.0,372.0,1239.09,372.0,-32.857526881720425,32.857526881720425,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
MEDPLUS,686.3,1022.2,C+D,1022.2,1022.2,8258.54,1022.2,-32.86049696732539,32.86049696732539,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
VIPULLTD,12.48,18.6,C+D,18.6,18.6,154.0,18.6,-32.903225806451616,32.903225806451616,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
STANLEY,143.19,213.6,C+D,213.6,213.6,828.23,339.35,-32.96348314606741,32.96348314606741,3,8,"c04,c05,c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KAVDEFENCE,60.26,90.0,C+D,90.0,90.0,358.04,162.87,-33.04444444444445,33.04444444444445,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SHAH,3.91,5.84,C+D,5.84,5.84,366.1,5.84,-33.047945205479444,33.047945205479444,3,8,"c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BSOFT,317.25,474.0,C+D,474.0,474.0,9004.01,474.0,-33.06962025316456,33.06962025316456,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
DPSCLTD,7.36,11.0,C+D,11.0,11.0,715.74,13.31,-33.090909090909086,33.090909090909086,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
JSLL,539.95,809.0,C+D,809.0,809.0,6803.89,849.5,-33.257107540173045,33.257107540173045,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
PAVNAIND,19.02,28.5,C+D,28.5,28.5,265.41,46.0,-33.26315789473684,33.26315789473684,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ZEEMEDIA,6.9,10.35,C+D,10.35,10.35,446.5,13.26,-33.33333333333333,33.33333333333333,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SYMPHONY,645.7,969.0,C,969.0,970.45,4492.89,991.5,-33.36429308565531,33.36429308565531,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
CUBEXTUB,81.34,122.29,C,122.29,130.35,115.92,143.69,-33.48597595878649,33.48597595878649,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
PRITI,36.2,54.5,C+D,54.5,54.5,49.19,104.9,-33.57798165137614,33.57798165137614,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
TVVISION,4.25,6.4,C,6.4,6.99,16.59,12.4,-33.59375000000001,33.59375000000001,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KRITI,67.62,101.84,C+D,101.84,101.84,367.6,161.8,-33.60172820109976,33.60172820109976,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
GLOBE,2.03,3.06,C+D,3.06,3.06,100.92,3.29,-33.66013071895426,33.66013071895426,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ZAGGLE,203.98,308.0,C+D,308.0,308.0,2757.58,417.6,-33.77272727272727,33.77272727272727,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
VISACHROME,37.53,56.69,C+D,56.69,56.69,454.06,73.68,-33.797847944963834,33.797847944963834,3,8,"c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
CIFL,21.94,33.33,C,33.33,34.0,857.2,39.69,-34.173417341734165,34.173417341734165,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
GENCON,39.42,59.96,C+D,59.96,59.96,219.16,59.96,-34.25617078052034,34.25617078052034,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
LCCINFOTEC,3.7,5.63,C,5.63,5.85,49.24,5.89,-34.280639431616336,34.280639431616336,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
RSYSTEMS,245.05,372.9,C,372.9,387.5,2925.26,496.9,-34.285331187986046,34.285331187986046,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
PATANJALI,355.0,540.3,C+D,540.3,540.3,38399.85,614.99,-34.29576161391819,34.29576161391819,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
FINOPB,157.57,239.9,C,239.9,240.0,1308.66,339.0,-34.31846602751147,34.31846602751147,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
MCLEODRUSS,51.43,78.41,C+D,78.41,78.41,537.99,78.41,-34.40887641882412,34.40887641882412,3,8,"c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DSSL,1259.8,1924.8,C+D,1924.8,1924.8,1581.17,1924.8,-34.549044056525354,34.549044056525354,5,8,"c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
BCG,9.88,15.1,C+D,15.1,15.1,2008.42,17.7,-34.56953642384105,34.56953642384105,2,8,"c04,c05,c06,c07,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
KAUSHALYA,934.0,1435.95,C+D,1435.95,1435.95,32.31,1841.9,-34.95595250531007,34.95595250531007,5,8,"c04,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
JSWHL,11852.0,18250.0,C,18250.0,18257.0,13232.67,22790.0,-35.057534246575344,35.057534246575344,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
UGROCAP,96.45,148.59,C,148.59,164.0,1460.76,192.5,-35.089844538663435,35.089844538663435,3,8,"c04,c05,c06,c07,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
BANG,30.46,47.0,C+D,47.0,47.0,40.94,62.07,-35.191489361702125,35.191489361702125,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
INOXWIND,73.5,113.5,C+D,113.5,113.5,11162.42,159.3,-35.24229074889868,35.24229074889868,3,8,"c04,c05,c06,c07,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
GAYAHWS,1.95,3.02,C+D,3.02,3.02,46.87,4.76,-35.43046357615894,35.43046357615894,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
GVKPIL,2.35,3.65,C+D,3.65,3.65,352.5,4.06,-35.61643835616438,35.61643835616438,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SALASAR,5.84,9.08,C+D,9.08,9.08,914.94,10.99,-35.68281938325991,35.68281938325991,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MICEL,37.03,57.6,C+D,57.6,57.6,871.75,82.97,-35.71180555555556,35.71180555555556,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SPCENET,3.87,6.02,C,6.02,6.1,201.61,11.24,-35.71428571428571,35.71428571428571,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MEDICAMEQ,236.45,368.0,C,368.0,377.0,317.56,447.65,-35.747282608695656,35.747282608695656,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DANGEE,2.98,4.65,C+D,4.65,4.65,45.08,5.08,-35.91397849462366,35.91397849462366,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ZODIAC,250.8,391.41,C+D,391.41,391.41,,449.95,-35.92396719552388,35.92396719552388,3,8,"c04,c05,c06,c07,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
LOYALTEX,214.0,333.99,C+D,333.99,333.99,102.11,358.4,-35.92622533608791,35.92622533608791,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
COASTCORP,42.71,66.7,C+D,66.7,66.7,286.44,66.7,-35.96701649175412,35.96701649175412,2,8,"c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ALKALI,66.27,103.5,C+D,103.5,103.5,67.01,107.38,-35.971014492753625,35.971014492753625,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
JAYBARMARU,132.36,207.0,C+D,207.0,207.0,1433.29,207.0,-36.05797101449274,36.05797101449274,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
KELLTONTEC,14.04,22.0,C+D,22.0,22.0,749.78,29.05,-36.18181818181819,36.18181818181819,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
UNIECOM,84.39,132.4,C+D,132.4,132.4,996.67,155.8,-36.26132930513595,36.26132930513595,3,8,"c04,c05,c06,c07,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
RETAIL,17.4,27.3,C+D,27.3,27.3,17.43,44.13,-36.26373626373627,36.26373626373627,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
AWFIS,269.6,424.0,C+D,424.0,424.0,1923.31,639.4,-36.415094339622634,36.415094339622634,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
VERTOZ,35.66,56.17,C,56.17,59.7,305.98,92.52,-36.51415346270252,36.51415346270252,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
HIMATSEIDE,79.14,124.67,C,124.67,126.97,999.94,134.7,-36.520413892676665,36.520413892676665,4,8,"c04,c05,c06,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
EMAMIREAL,73.19,115.3,C+D,115.3,115.3,320.04,129.0,-36.52211621856028,36.52211621856028,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MAHAPEXLTD,47.87,75.48,C+D,75.48,75.48,127.12,75.48,-36.579226285108646,36.579226285108646,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
FIBERWEB,29.49,46.5,C+D,46.5,46.5,85.17,52.47,-36.58064516129033,36.58064516129033,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DHRUV,24.19,38.16,C,38.16,39.15,47.38,68.95,-36.60901467505241,36.60901467505241,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KPITTECH,627.9,993.9,C,993.9,1063.0,17261.95,1328.0,-36.824630244491395,36.824630244491395,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
RPPINFRA,60.83,96.35,C+D,96.35,96.35,303.56,169.9,-36.86559418785677,36.86559418785677,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
TPHQ,0.41,0.65,C+D,0.65,0.65,43.66,0.86,-36.923076923076934,36.923076923076934,1,8,"c04,c05,c06,c07,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
RSSOFTWARE,30.06,47.75,C+D,47.75,47.75,76.17,82.0,-37.04712041884817,37.04712041884817,2,8,"c04,c05,c06,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DCMFINSERV,5.38,8.55,C+D,8.55,8.55,11.23,8.55,-37.076023391812875,37.076023391812875,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
JKTYRE,385.0,611.9,C+D,611.9,611.9,11006.9,611.9,-37.08122242196437,37.08122242196437,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
